api_157_3	d69be55be24fac61393b5856af03479b	2401	Pfam	PF17921	Integrase zinc binding domain	1191	1245	1.9E-14	T	08-03-2021	IPR041588	Integrase zinc-binding domain	
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	MobiDBLite	mobidb-lite	consensus disorder prediction	260	295	-	T	08-03-2021
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	Gene3D	G3DSA:3.30.420.10	-	492	693	2.4E-29	T	08-03-2021	IPR036397	Ribonuclease H superfamily	GO:0003676
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	PANTHER	PTHR24559:SF275	-	442	657	3.6E-17	T	08-03-2021
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	MobiDBLite	mobidb-lite	consensus disorder prediction	907	930	-	T	08-03-2021
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	Pfam	PF17921	Integrase zinc binding domain	442	482	9.7E-13	T	08-03-2021	IPR041588	Integrase zinc-binding domain	
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	PANTHER	PTHR24559	-	442	657	3.6E-17	T	08-03-2021
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	MobiDBLite	mobidb-lite	consensus disorder prediction	907	924	-	T	08-03-2021
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	ProSiteProfiles	PS50994	Integrase catalytic domain profile.	494	653	19.625	T	08-03-2021	IPR001584	Integrase, catalytic core	GO:0015074
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	SUPERFAMILY	SSF53098	Ribonuclease H-like	497	657	1.26E-25	T	08-03-2021	IPR012337	Ribonuclease H-like superfamily	
Atai_2_2	d85327aae2543f47c89d3e32359c17e5	1139	Gene3D	G3DSA:1.10.340.70	-	436	481	3.4E-7	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	MobiDBLite	mobidb-lite	consensus disorder prediction	762	783	-	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	Gene3D	G3DSA:3.10.10.10	HIV Type 1 Reverse Transcriptase	1	63	2.5E-41	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	Gene3D	G3DSA:3.30.70.270	-	3	138	2.5E-41	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	ProSiteProfiles	PS50878	Reverse transcriptase (RT) catalytic domain profile.	1	138	13.549	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	Gene3D	G3DSA:3.10.20.370	-	223	334	3.7E-53	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	SUPERFAMILY	SSF56672	DNA/RNA polymerases	2	333	2.67E-98	T	08-03-2021	IPR043502	DNA/RNA polymerase superfamily	
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	CDD	cd01647	RT_LTR	1	138	1.35289E-48	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	CDD	cd09274	RNase_HI_RT_Ty3	232	348	2.84083E-40	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	Gene3D	G3DSA:3.30.70.270	-	152	347	3.7E-53	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	MobiDBLite	mobidb-lite	consensus disorder prediction	762	816	-	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	MobiDBLite	mobidb-lite	consensus disorder prediction	671	703	-	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	PANTHER	PTHR24559:SF269	-	3	387	6.4E-74	T	08-03-2021
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	Pfam	PF17917	RNase H-like domain found in reverse transcriptase	229	327	1.5E-25	T	08-03-2021	IPR041373	Reverse transcriptase, RNase H-like domain	
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	11	137	8.9E-23	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Atai_2_1	100e75a7db7b176fdd1dacae9526c7a9	1140	PANTHER	PTHR24559	-	3	387	6.4E-74	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	SUPERFAMILY	SSF50630	Acid proteases	386	482	4.88E-12	T	08-03-2021	IPR021109	Aspartic peptidase domain superfamily	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Pfam	PF17917	RNase H-like domain found in reverse transcriptase	1009	1111	3.4E-28	T	08-03-2021	IPR041373	Reverse transcriptase, RNase H-like domain	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Gene3D	G3DSA:3.30.70.270	-	784	919	4.5E-67	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	ProSitePatterns	PS00141	Eukaryotic and viral aspartyl proteases active site.	399	410	-	T	08-03-2021	IPR001969	Aspartic peptidase, active site	GO:0004190|GO:0006508
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	763	919	1.3E-20	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	MobiDBLite	mobidb-lite	consensus disorder prediction	234	276	-	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Gene3D	G3DSA:3.30.70.270	-	928	1011	2.2E-16	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Gene3D	G3DSA:3.10.10.10	HIV Type 1 Reverse Transcriptase	700	844	4.5E-67	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	PANTHER	PTHR24559	-	734	1111	1.1E-67	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	PANTHER	PTHR24559:SF269	-	734	1111	1.1E-67	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Gene3D	G3DSA:2.40.70.10	Acid Proteases	382	503	1.3E-19	T	08-03-2021	IPR021109	Aspartic peptidase domain superfamily	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	MobiDBLite	mobidb-lite	consensus disorder prediction	143	175	-	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	CDD	cd09274	RNase_HI_RT_Ty3	1015	1116	2.64521E-37	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	CDD	cd00303	retropepsin_like	388	478	4.59761E-19	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	MobiDBLite	mobidb-lite	consensus disorder prediction	298	352	-	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	SUPERFAMILY	SSF56672	DNA/RNA polymerases	677	1112	6.12E-130	T	08-03-2021	IPR043502	DNA/RNA polymerase superfamily	
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	MobiDBLite	mobidb-lite	consensus disorder prediction	298	342	-	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Pfam	PF13650	Aspartyl protease	389	476	4.8E-10	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	CDD	cd01647	RT_LTR	738	919	1.41219E-74	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	Gene3D	G3DSA:3.10.20.370	-	1012	1117	2.2E-29	T	08-03-2021
Eten_67_3	aa7e8090355f6389d55f2ea9b41a1a54	1118	ProSiteProfiles	PS50878	Reverse transcriptase (RT) catalytic domain profile.	736	919	12.811	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	MobiDBLite	mobidb-lite	consensus disorder prediction	1002	1021	-	T	08-03-2021
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	MobiDBLite	mobidb-lite	consensus disorder prediction	225	252	-	T	08-03-2021
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	Pfam	PF00098	Zinc knuckle	212	226	1.2E-5	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	MobiDBLite	mobidb-lite	consensus disorder prediction	223	253	-	T	08-03-2021
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	SMART	SM00343	c2hcfinal6	211	227	6.9E-4	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	SMART	SM00343	c2hcfinal6	184	200	0.062	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	MobiDBLite	mobidb-lite	consensus disorder prediction	1028	1055	-	T	08-03-2021
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	175	228	2.33E-8	T	08-03-2021	IPR036875	Zinc finger, CCHC-type superfamily	GO:0003676|GO:0008270
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	MobiDBLite	mobidb-lite	consensus disorder prediction	108	160	-	T	08-03-2021
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	212	226	10.164	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	Gene3D	G3DSA:4.10.60.10	-	179	237	3.5E-11	T	08-03-2021
Eten_67_1	aca22b09532d204589ad7c283c2503bb	1119	MobiDBLite	mobidb-lite	consensus disorder prediction	1028	1052	-	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	338	358	-	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	503	517	-	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	124	200	-	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	639	664	-	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	CDD	cd15204	7tmA_prokineticin-R	761	902	0.0032921	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	499	554	-	T	08-03-2021
Ebru_7_4	c8cf48902f9604a43a6c16d47d3f069e	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	646	660	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	7	22	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	257	276	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	53	69	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	Gene3D	G3DSA:2.40.70.10	Acid Proteases	494	623	1.1E-15	T	08-03-2021	IPR021109	Aspartic peptidase domain superfamily	
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	SUPERFAMILY	SSF50630	Acid proteases	510	607	1.31E-8	T	08-03-2021	IPR021109	Aspartic peptidase domain superfamily	
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	1	86	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	ProSitePatterns	PS00141	Eukaryotic and viral aspartyl proteases active site.	524	535	-	T	08-03-2021	IPR001969	Aspartic peptidase, active site	GO:0004190|GO:0006508
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	432	449	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	Pfam	PF13650	Aspartyl protease	514	564	6.0E-7	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	PANTHER	PTHR24559:SF269	-	891	1082	1.2E-39	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	PANTHER	PTHR24559	-	891	1082	1.2E-39	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	749	771	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	Gene3D	G3DSA:3.30.70.270	-	909	1044	3.8E-62	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	890	1044	1.2E-16	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	ProSiteProfiles	PS50878	Reverse transcriptase (RT) catalytic domain profile.	860	1044	11.294	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	CDD	cd00303	retropepsin_like	513	603	5.69831E-13	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	424	501	-	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	CDD	cd01647	RT_LTR	867	1044	6.52718E-67	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	SUPERFAMILY	SSF56672	DNA/RNA polymerases	804	1083	2.67E-77	T	08-03-2021	IPR043502	DNA/RNA polymerase superfamily	
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	Gene3D	G3DSA:3.10.10.10	HIV Type 1 Reverse Transcriptase	825	969	3.8E-62	T	08-03-2021
Ebru_7_3	ac66bde3a0cb2e3f046b5d0553c0ede5	1084	MobiDBLite	mobidb-lite	consensus disorder prediction	454	471	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	Pfam	PF00098	Zinc knuckle	336	351	6.7E-4	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	Pfam	PF00098	Zinc knuckle	309	324	3.9E-4	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	1011	1051	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	337	351	9.175	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	1011	1071	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	281	302	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	281	307	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	PANTHER	PTHR23002	ZINC FINGER CCHC DOMAIN CONTAINING PROTEIN	296	396	1.9E-12	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	348	380	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	SMART	SM00343	c2hcfinal6	309	325	0.0066	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	SMART	SM00343	c2hcfinal6	336	352	9.2E-4	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	753	792	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	298	353	2.51E-9	T	08-03-2021	IPR036875	Zinc finger, CCHC-type superfamily	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	771	785	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	309	324	10.015	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	MobiDBLite	mobidb-lite	consensus disorder prediction	1	75	-	T	08-03-2021
Ebru_7_1	0ad0c3bb5f17342060979b304422b330	1085	Gene3D	G3DSA:4.10.60.10	-	288	359	1.6E-12	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	668	720	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	532	572	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	Coils	Coil	Coil	748	768	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	ProSitePatterns	PS00141	Eukaryotic and viral aspartyl proteases active site.	942	953	-	T	08-03-2021	IPR001969	Aspartic peptidase, active site	GO:0004190|GO:0006508
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	Gene3D	G3DSA:2.40.70.10	Acid Proteases	921	1039	1.7E-15	T	08-03-2021	IPR021109	Aspartic peptidase domain superfamily	
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	ProSiteProfiles	PS50175	Aspartyl protease, retroviral-type family profile.	940	1014	8.509	T	08-03-2021	IPR001995	Peptidase A2A, retrovirus, catalytic	GO:0004190|GO:0006508
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	226	249	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	807	824	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	163	186	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	219	254	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	668	686	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	805	824	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	Pfam	PF13975	gag-polyprotein putative aspartyl protease	932	1022	5.7E-8	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	SUPERFAMILY	SSF50630	Acid proteases	928	1026	2.96E-8	T	08-03-2021	IPR021109	Aspartic peptidase domain superfamily	
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	CDD	cd00303	retropepsin_like	931	1021	5.81455E-17	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	307	332	-	T	08-03-2021
Enie_9_3	d27b8cf580a398a825bbf57de67c6064	1059	MobiDBLite	mobidb-lite	consensus disorder prediction	311	326	-	T	08-03-2021
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	PANTHER	PTHR34482	-	344	463	4.2E-13	T	08-03-2021
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	Pfam	PF00098	Zinc knuckle	579	596	1.8E-6	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	Pfam	PF00098	Zinc knuckle	607	622	6.0E-4	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	607	622	8.796	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	574	624	9.42E-10	T	08-03-2021	IPR036875	Zinc finger, CCHC-type superfamily	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	SMART	SM00343	c2hcfinal6	580	596	7.2E-5	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	SMART	SM00343	c2hcfinal6	607	623	0.0039	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	580	596	10.724	T	08-03-2021	IPR001878	Zinc finger, CCHC-type	GO:0003676|GO:0008270
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	MobiDBLite	mobidb-lite	consensus disorder prediction	263	297	-	T	08-03-2021
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	Gene3D	G3DSA:4.10.60.10	-	561	630	7.1E-14	T	08-03-2021
Enie_9_1	b5fdccdbc34a0431ab62d2b90a2b13d0	1060	PANTHER	PTHR34482:SF6	-	344	463	4.2E-13	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	SUPERFAMILY	SSF56672	DNA/RNA polymerases	3	386	5.45E-115	T	08-03-2021	IPR043502	DNA/RNA polymerase superfamily	
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	MobiDBLite	mobidb-lite	consensus disorder prediction	456	477	-	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	PANTHER	PTHR24559:SF300	-	22	416	1.5E-61	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	Gene3D	G3DSA:3.10.10.10	HIV Type 1 Reverse Transcriptase	3	118	3.6E-58	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	MobiDBLite	mobidb-lite	consensus disorder prediction	760	842	-	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	MobiDBLite	mobidb-lite	consensus disorder prediction	941	1022	-	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	CDD	cd01647	RT_LTR	12	193	7.30178E-67	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	CDD	cd09274	RNase_HI_RT_Ty3	289	408	9.7609E-48	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	37	193	4.4E-21	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	Gene3D	G3DSA:3.10.20.370	-	280	393	1.1E-54	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	PANTHER	PTHR24559	-	22	416	1.5E-61	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	MobiDBLite	mobidb-lite	consensus disorder prediction	965	983	-	T	08-03-2021
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	Pfam	PF17919	RNase H-like domain found in reverse transcriptase	258	351	3.3E-29	T	08-03-2021	IPR041577	Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain	
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	Gene3D	G3DSA:3.30.70.270	-	58	193	3.6E-58	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	Gene3D	G3DSA:3.30.70.270	-	207	406	1.1E-54	T	08-03-2021	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	
Emit_8_3	90656ca689d9f60f7383118533a59f26	1038	ProSiteProfiles	PS50878	Reverse transcriptase (RT) catalytic domain profile.	1	193	12.032	T	08-03-2021	IPR000477	Reverse transcriptase domain	
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	MobiDBLite	mobidb-lite	consensus disorder prediction	485	521	-	T	08-03-2021
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	SUPERFAMILY	SSF54160	Chromo domain-like	931	1028	2.36E-16	T	08-03-2021	IPR016197	Chromo-like domain superfamily	
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	Pfam	PF17921	Integrase zinc binding domain	600	652	5.2E-15	T	08-03-2021	IPR041588	Integrase zinc-binding domain	
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	PANTHER	PTHR24559	-	606	969	9.8E-84	T	08-03-2021
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	SUPERFAMILY	SSF53098	Ribonuclease H-like	663	819	1.15E-36	T	08-03-2021	IPR012337	Ribonuclease H-like superfamily	
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	Gene3D	G3DSA:1.10.340.70	-	563	652	8.6E-12	T	08-03-2021
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	MobiDBLite	mobidb-lite	consensus disorder prediction	170	190	-	T	08-03-2021
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	MobiDBLite	mobidb-lite	consensus disorder prediction	255	273	-	T	08-03-2021
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	ProSiteProfiles	PS50231	Lectin domain of ricin B chain profile.	100	206	9.5	T	08-03-2021	IPR000772	Ricin B, lectin domain	
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	MobiDBLite	mobidb-lite	consensus disorder prediction	448	534	-	T	08-03-2021
Emit_8_1	07d4870d16ec5d98f15e55a9d36bef6c	1039	SMART	SM00298	chromo_7	973	1026	6.4E-9	T	08-03-2021	IPR000953	Chromo/chromo shadow domain	
